movie_id,actor_id,director_id
2063,1518,1250
1249,1518,1383
2062,1518,1452
4706,1519,37
3746,1519,555
4808,1519,667
2601,1521,104
4688,1521,1272
3675,1522,17
3751,1522,643
4343,1522,1186
1194,1523,979
1970,1523,1052
4336,1524,96
2075,1524,320
2131,1525,167
3109,1525,202
2624,1525,398
2283,1525,572
2976,1526,305
1083,1526,474
2247,1527,85
3223,1527,236
2083,1527,963
3904,1528,151
1500,1528,450
2086,1528,677
4137,1529,80
2089,1529,182
2090,1530,275
2577,1530,325
2414,1530,334
3718,1530,551
3922,1530,652
3590,1530,725
2969,1530,754
3169,1530,1055
3483,1530,1237
4704,1531,98
4217,1531,893
3261,1531,1647
2709,1532,1074
3423,1533,385
2699,1533,553
2092,1533,1081
630,1533,1177
1878,1534,120
2093,1534,1584
2786,1535,291
4395,1535,952
2095,1535,1513
3039,1536,28
3855,1536,28
4372,1536,75
1067,1536,123
4285,1536,193
3438,1536,251
3892,1536,305
3412,1536,344
3946,1536,344
2885,1536,424
3228,1536,466
3822,1536,695
3231,1536,1087
1690,1537,142
1437,1538,161
2144,1538,305
4727,1538,1439
270,1539,312
4580,1539,342
2507,1539,359
2101,1540,1199
1146,1541,1337
4722,1542,70
2457,1542,111
2937,1542,111
2106,1542,126
2922,1542,126
3407,1542,142
2755,1542,163
3896,1542,168
4436,1542,168
3389,1542,212
3303,1542,386
4129,1542,445
3448,1542,480
4054,1542,665
3087,1542,1203
3584,1542,1203
4560,1542,1480
969,1543,433
2422,1543,1068
3311,1543,1168
295,1543,1412
2746,1544,263
2110,1544,338
2262,1544,338
2611,1544,491
3094,1544,491
3368,1544,798
3921,1544,938
2910,1545,22
2112,1545,352
2951,1545,728
2186,1545,737
2359,1545,1288
2377,1546,46
2119,1546,231
2285,1546,276
3198,1546,343
2821,1546,437
399,1546,1008
3259,1547,105
3446,1547,131
4800,1547,1078
2638,1548,80
1174,1548,239
3131,1548,260
2692,1548,491
3005,1548,618
2994,1548,811
4218,1548,887
2134,1548,1176
2740,1548,1181
3647,1548,1355
332,1549,37
1173,1549,47
3148,1549,882
2219,1550,353
2399,1550,429
2139,1550,545
478,1550,609
2468,1550,723
2407,1550,1275
2140,1551,1240
3884,1552,37
2862,1552,469
2143,1552,561
1947,1553,67
1192,1553,375
3339,1554,1006
2149,1555,1155
3670,1556,119
3831,1556,243
2760,1556,269
3380,1556,563
2159,1556,1086
4715,1556,1187
2769,1557,212
1074,1557,310
2057,1557,1027
2162,1557,1094
110,1558,465
376,1558,1253
1594,1559,84
2167,1559,354
4671,1560,423
3040,1561,9
3951,1561,11
4522,1561,84
3369,1561,126
2759,1561,130
3536,1561,271
4144,1561,272
4540,1561,362
4084,1561,401
4822,1561,1082
3555,1561,1203
2179,1562,48
2282,1562,314
1530,1562,344
1852,1562,349
972,1562,354
2988,1562,386
351,1562,934
2909,1563,37
3908,1563,69
2587,1563,105
3561,1563,124
3288,1563,202
4307,1563,242
2183,1563,741
4069,1563,1143
1789,1564,889
2185,1564,991
1518,1565,147
2186,1565,737
2228,1565,1445
1057,1565,1619
4579,1566,482
2187,1566,1096
1549,1567,130
670,1567,545
4834,1568,23
2762,1568,77
881,1568,109
2201,1568,130
2464,1568,130
4009,1568,154
3100,1568,156
1110,1568,207
3745,1568,334
4335,1568,380
2939,1568,423
3341,1568,695
4190,1568,736
751,1568,996
3365,1568,1124
4018,1568,1124
4441,1568,1272
4206,1569,460
2204,1570,757
3315,1571,35
2840,1571,314
2208,1571,1168
2095,1571,1513
41,1573,320
30,1573,956
2210,1573,1712
4023,1574,21
2528,1574,118
1314,1574,130
3238,1574,138
7,1574,979
1687,1575,130
4426,1575,1152
2213,1575,1445
4587,1576,105
1020,1576,566
4297,1576,785
2217,1576,1100
4092,1576,1686
3246,1577,305
675,1577,831
240,1578,503
2220,1579,526
999,1579,776
349,1580,203
2221,1580,378
3027,1580,927
4270,1581,80
4096,1581,353
3545,1581,883
4844,1581,992
3220,1582,1014
3809,1582,1153
4095,1582,1648
3221,1583,214
2224,1583,1127
4540,1584,362
2225,1584,412
263,1584,1106
2492,1585,80
2227,1585,350
2658,1585,381
3020,1585,565
2184,1585,750
2329,1585,872
1525,1586,1021
2228,1586,1445
2606,1586,1445
3534,1587,525
988,1588,123
2229,1589,1060
2234,1590,182
2955,1590,439
3570,1590,478
3987,1590,601
4315,1590,906
3411,1590,955
2697,1590,1345
4569,1591,211
1479,1592,452
2236,1592,492
3164,1592,699
535,1593,5
2759,1593,130
511,1593,978
3364,1594,695
1213,1594,795
3918,1595,97
688,1595,1033
3151,1595,1213
3476,1596,635
4464,1596,1596
2944,1597,29
2339,1597,564
3763,1597,607
991,1597,742
2242,1597,1118
3079,1597,1626
4362,1598,116
1718,1598,138
2373,1598,173
2243,1598,902
2372,1598,1005
1731,1598,1242
2244,1599,269
85,1599,666
3513,1600,41
3120,1600,80
4364,1600,492
2245,1601,1680
3527,1602,688
1385,1602,704
3717,1602,1131
3056,1603,80
4609,1603,235
2249,1603,1343
4237,1604,65
363,1604,766
48,1605,83
513,1605,205
1960,1605,494
905,1606,1277
3206,1607,8
3512,1607,8
3672,1607,8
3819,1607,8
2874,1607,35
2721,1607,120
2253,1607,123
2415,1607,123
4183,1607,629
844,1607,830
4177,1607,976
4360,1608,32
2254,1608,48
2450,1608,48
4407,1608,107
2011,1608,187
2912,1608,236
4645,1608,237
2655,1608,271
4611,1608,271
3705,1608,322
3470,1608,505
3719,1608,1055
1807,1608,1341
2423,1609,1
2890,1609,15
4665,1609,21
3794,1609,51
2964,1609,436
3232,1609,467
2257,1609,503
4159,1609,864
4097,1609,866
3148,1609,882
3230,1609,1002
2443,1610,102
2259,1610,655
1207,1610,770
2261,1611,1084
2265,1612,17
3074,1612,205
3244,1612,311
2472,1612,332
2002,1613,361
2270,1613,363
2817,1613,363
3642,1613,864
311,1613,1030
2272,1614,37
2610,1614,701
2543,1614,931
477,1615,205
2273,1615,422
2831,1615,422
3136,1615,422
4786,1615,422
1684,1616,14
679,1616,76
3835,1616,91
3350,1616,115
3494,1616,149
2287,1616,305
3558,1616,368
3064,1616,669
2588,1616,773
3930,1616,773
4762,1616,1470
2108,1617,3
1234,1617,53
2290,1617,219
2293,1617,800
4412,1618,1318
2796,1619,1043
1813,1620,126
3721,1621,118
2640,1621,153
2305,1621,168
3358,1621,200
2782,1621,237
3536,1621,271
3378,1621,325
2561,1621,390
3053,1622,369
1068,1622,420
2309,1622,493
2804,1622,711
231,1622,1420
4650,1623,29
2313,1623,399
1542,1623,460
189,1623,467
4523,1624,106
2314,1624,388
2562,1624,402
3467,1624,798
4018,1624,1124
728,1625,243
2317,1625,1165
4708,1626,106
2544,1626,396
3227,1626,407
2885,1626,424
2318,1626,607
3179,1626,800
2323,1627,451
2333,1629,1269
2334,1630,1548
951,1631,185
2335,1631,262
2337,1632,1107
4617,1633,1594
3406,1634,51
2106,1634,126
2426,1634,139
2889,1634,139
2343,1634,566
2660,1634,937
3800,1634,1132
2251,1634,1342
4396,1635,749
65,1635,867
1934,1636,979
2344,1636,1271
4790,1636,1511
785,1637,312
463,1637,1133
2347,1637,1169
2351,1639,930
2783,1639,930
3501,1639,930
2352,1640,502
1288,1641,398
4410,1641,1460
4203,1642,10
4440,1642,42
4534,1642,77
2446,1642,158
4087,1642,385
3883,1642,690
4456,1642,690
2940,1642,691
3988,1642,691
3287,1642,777
3813,1642,1501
4122,1642,1573
481,1644,84
2357,1644,1158
4234,1644,1305
486,1644,1338
4770,1645,1305
3882,1646,95
4671,1646,423
3767,1646,961
3826,1646,1091
4186,1646,1091
3694,1646,1104
3996,1646,1104
3173,1646,1446
3437,1647,1140
2364,1648,76
3979,1649,208
2365,1649,263
3472,1649,1476
1650,1650,375
2468,1651,723
2369,1651,1522
2408,1652,1550
1873,1653,5
2373,1654,173
1153,1654,867
2640,1655,153
2506,1655,718
2374,1655,1275
3183,1656,891
1836,1657,41
3015,1657,334
2382,1657,1171
1261,1658,238
2114,1658,325
2385,1658,790
2697,1658,1345
1033,1658,1690
628,1659,142
4277,1659,548
2388,1659,1113
4807,1659,1488
2151,1660,5
2389,1660,866
2391,1661,1633
1573,1662,50
3233,1662,114
4174,1662,124
2123,1662,131
4507,1662,680
2392,1662,1697
4543,1663,59
2393,1663,1232
2609,1663,1241
4128,1664,69
2396,1664,193
4082,1664,922
3295,1665,619
2397,1665,1417
985,1666,268
3935,1666,531
2400,1666,1188
1642,1667,76
1312,1667,339
2401,1667,445
677,1668,146
2194,1668,934
2402,1668,1675
1300,1669,370
4491,1670,10
2440,1670,67
56,1670,600
3665,1671,47
2439,1671,171
95,1671,1434
2404,1671,1442
3957,1671,1615
465,1672,173
3806,1673,685
315,1673,818
2405,1673,1298
4146,1674,5
115,1674,623
2980,1674,724
2406,1674,1493
4853,1674,1493
886,1675,238
2410,1675,695
1112,1675,1468
2413,1676,420
2970,1676,1056
4793,1676,1560
2462,1677,36
116,1677,379
2420,1677,460
3217,1677,460
4323,1677,899
2694,1677,1268
3134,1677,1422
1027,1678,120
3707,1678,122
2421,1678,784
1184,1678,960
2094,1678,1690
2445,1679,236
2434,1679,514
2791,1679,732
196,1679,943
2713,1679,1056
3626,1680,370
2447,1680,498
1884,1680,907
390,1680,979
3397,1680,1485
2603,1681,20
4258,1681,24
3036,1681,47
4132,1681,106
4397,1681,145
4747,1681,145
2452,1681,164
4609,1681,235
3756,1681,321
3637,1681,371
2756,1681,396
3268,1681,441
3587,1681,441
4608,1681,558
4806,1681,558
3176,1681,709
3122,1681,821
4213,1681,1082
2088,1682,1253
2456,1682,1372
2850,1683,273
2458,1683,468
4457,1683,1189
2459,1684,910
3827,1685,29
4174,1685,124
4604,1685,177
2460,1685,201
4419,1685,224
4485,1685,389
2931,1685,522
3493,1685,834
2929,1685,981
301,1685,1242
946,1685,1276
3397,1685,1485
2463,1686,504
4692,1686,757
602,1686,889
4520,1687,103
2041,1687,277
2466,1687,428
4415,1688,361
2469,1688,630
2795,1688,884
2470,1689,205
2943,1689,299
1360,1689,483
1959,1690,100
2474,1690,1470
2504,1691,50
2678,1691,116
1980,1691,334
4418,1691,1245
2475,1692,1179
3716,1693,204
2476,1693,558
1119,1694,695
2479,1694,1221
2482,1695,507
3011,1695,576
1210,1695,1212
2053,1696,1105
3135,1698,125
2494,1698,718
4597,1699,132
1911,1699,133
1543,1699,153
2497,1699,576
2498,1700,350
3566,1700,1324
4309,1701,212
455,1701,1214
2140,1701,1240
3488,1703,182
4131,1703,895
4434,1703,937
2977,1703,1042
903,1704,591
2509,1704,1383
2392,1704,1697
525,1705,404
2510,1705,1680
1186,1706,85
2514,1706,787
3812,1706,787
3668,1706,917
2951,1707,728
2243,1707,902
2525,1707,904
172,1707,1430
294,1707,1706
2527,1708,724
3469,1708,758
2528,1709,118
2171,1709,995
425,1710,185
2530,1710,470
1328,1710,499
2815,1710,1584
4006,1711,129
3373,1711,208
1253,1711,377
4139,1711,446
3219,1711,1093
2532,1711,1451
4333,1711,1633
2168,1712,405
320,1713,42
4628,1713,126
4526,1713,758
2534,1713,854
2542,1714,1234
2545,1715,448
2699,1715,553
2823,1715,694
3796,1715,815
1952,1716,289
2546,1716,521
3789,1716,787
4535,1716,832
4515,1716,1174
4654,1716,1305
1835,1717,277
1228,1717,388
4353,1717,615
2547,1717,1564
3876,1718,423
4482,1719,272
146,1719,838
257,1721,84
2550,1721,1495
3684,1722,188
3972,1722,1024
2552,1722,1286
4685,1723,690
2555,1723,1006
2558,1724,114
432,1724,1218
4777,1724,1227
2560,1725,189
1468,1725,1675
704,1726,123
625,1726,243
2563,1726,1062
1679,1727,127
2752,1727,287
3641,1727,1542
2257,1728,503
2568,1728,1422
4421,1729,95
3848,1729,218
4211,1729,676
3462,1729,768
3018,1729,1569
2481,1730,147
2569,1730,1206
884,1731,650
1327,1731,828
4146,1732,5
3159,1732,377
2637,1732,399
3697,1732,460
2024,1732,507
1397,1732,847
4107,1733,75
2581,1733,154
3069,1733,154
3648,1733,160
4002,1733,300
3482,1733,378
3275,1733,551
2595,1734,109
3019,1735,521
2585,1735,795
3239,1736,504
2589,1736,531
3615,1736,695
4342,1736,915
1310,1736,1177
1762,1737,47
2592,1738,488
4112,1739,15
2460,1739,201
2703,1739,434
2103,1740,294
3496,1740,1105
2081,1740,1578
3205,1741,26
3526,1741,26
3850,1741,26
3761,1741,77
3242,1741,184
2600,1741,222
2576,1741,231
3202,1741,237
3379,1741,237
2984,1741,820
2672,1742,280
2604,1742,1087
2914,1742,1087
3173,1742,1446
3160,1743,19
3592,1743,233
2809,1743,291
2612,1743,370
2956,1743,383
3481,1743,452
2707,1743,1064
1717,1744,219
3047,1744,441
2614,1744,572
3296,1744,1043
3091,1745,11
2620,1745,46
3707,1745,122
2755,1745,163
3037,1745,163
3352,1745,163
3699,1745,163
4151,1745,163
4066,1745,186
3241,1745,342
4424,1745,393
4666,1745,393
2950,1745,399
3427,1745,409
3161,1745,443
2873,1745,695
400,1745,943
3816,1745,1632
2569,1746,1206
2632,1747,500
571,1748,379
2639,1748,629
2641,1749,521
4638,1750,215
2644,1752,713
2994,1752,811
2646,1753,800
3942,1754,561
2187,1755,1096
3473,1755,1225
2654,1756,386
3005,1756,618
2180,1757,299
3331,1757,565
4120,1758,84
1512,1758,1212
2656,1758,1528
2157,1759,251
4402,1760,124
2659,1760,1569
3018,1760,1569
2117,1761,92
3773,1761,616
2777,1761,969
2982,1761,969
2826,1761,987
2661,1761,1081
2664,1762,665
2860,1762,717
4477,1762,837
1009,1763,953
3803,1764,349
2669,1764,429
4292,1765,125
3609,1765,193
2670,1765,352
2276,1766,17
3339,1766,1006
3798,1767,215
2771,1768,20
2272,1771,37
1183,1772,118
871,1772,320
470,1772,1383
569,1774,17
3122,1774,821
1708,1775,97
3086,1776,92
3905,1776,297
3177,1776,502
3801,1776,734
4652,1776,888
186,1776,1218
2679,1776,1503
4362,1777,116
4709,1777,116
3973,1777,285
1995,1777,433
3534,1777,525
3395,1777,668
306,1777,726
2680,1777,850
4850,1779,792
1907,1779,1680
3394,1780,888
2813,1781,159
4046,1781,181
1817,1781,216
2747,1781,233
2691,1782,769
4463,1783,201
3618,1783,290
3264,1783,343
2693,1783,933
3517,1784,16
3102,1784,83
2695,1784,469
4843,1785,245
2696,1785,1052
4701,1786,19
2915,1786,277
2335,1787,262
2600,1788,222
3129,1788,552
2705,1789,494
4061,1789,695
2131,1790,167
3436,1791,41
2142,1792,643
868,1793,196
3577,1793,837
3598,1793,1681
1193,1794,517
3060,1794,1032
727,1794,1127
3335,1795,915
2712,1795,1623
321,1796,591
2293,1796,800
1978,1797,14
617,1797,84
2715,1797,326
848,1798,130
2716,1798,551
3207,1799,508
3092,1799,547
2717,1799,625
3885,1799,660
4123,1800,111
1237,1800,229
3179,1800,800
4188,1800,804
2718,1800,817
2727,1801,53
3859,1801,80
3522,1801,81
3111,1801,94
4028,1801,99
3067,1801,119
4156,1801,138
4616,1801,138
3984,1801,322
4106,1801,492
1374,1801,1242
2728,1802,60
4725,1802,60
1798,1802,1177
2715,1803,326
2735,1803,655
4341,1804,159
2738,1804,225
3214,1804,225
4152,1804,225
3866,1804,557
3980,1805,174
733,1805,255
1906,1805,565
973,1805,1218
3981,1806,2
4376,1806,2
3353,1806,11
3042,1806,29
3851,1806,46
3824,1806,67
2742,1806,68
3396,1806,101
4682,1806,245
3901,1806,470
4533,1806,608
4798,1806,691
1588,1806,991
1925,1807,92
2743,1807,669
1858,1808,53
4366,1808,163
2747,1808,233
2942,1808,317
4751,1808,426
4086,1808,553
364,1808,742
3929,1808,917
2370,1809,468
2749,1809,719
2781,1809,1013
134,1810,275
4393,1810,329
2763,1810,787
979,1811,291
3456,1811,453
1247,1811,521
2767,1811,1176
3583,1812,125
3451,1812,247
2786,1812,291
3041,1812,344
1935,1812,452
2775,1812,636
2675,1812,1005
2987,1812,1012
3301,1812,1042
3842,1812,1111
3472,1812,1476
3632,1814,1241
4764,1815,11
2266,1815,84
1946,1815,100
2779,1815,686
2961,1816,167
2080,1816,630
3184,1816,858
2785,1816,1546
4345,1816,1546
3840,1817,558
2790,1817,567
4205,1817,688
2793,1817,1372
3321,1817,1479
406,1819,35
2420,1819,460
3440,1819,685
2261,1819,1084
2805,1820,132
3226,1820,133
272,1820,999
547,1821,312
894,1821,470
2810,1821,498
357,1821,1301
2876,1822,13
595,1823,417
2814,1823,426
1506,1823,776
937,1824,89
3342,1824,386
2820,1824,1622
2827,1825,89
2913,1825,467
3504,1825,792
3543,1825,832
236,1825,1420
530,1828,164
3656,1828,299
2829,1828,444
309,1828,1040
2830,1829,382
2832,1829,1383
456,1830,695
3310,1831,136
4236,1831,995
1157,1832,123
2834,1832,572
2773,1833,587
2838,1833,1193
4490,1834,492
2479,1834,1221
2391,1834,1633
4643,1835,51
2633,1835,501
4056,1836,1002
2846,1836,1226
3455,1837,629
4221,1837,897
2456,1837,1372
2847,1837,1575
1950,1838,53
4392,1838,419
1395,1838,1443
2488,1839,76
2851,1839,200
4614,1840,225
4710,1840,433
338,1840,1164
3135,1841,125
3583,1841,125
4046,1841,181
1047,1841,221
2856,1841,1367
4119,1841,1470
3931,1842,160
654,1842,185
941,1842,573
2857,1842,1480
1326,1844,1193
2864,1845,947
2865,1846,460
741,1846,474
2296,1847,779
1152,1847,947
2866,1847,976
2894,1848,51
3986,1848,54
3853,1848,110
3978,1848,110
3690,1848,311
3347,1848,531
2867,1848,992
4588,1848,1006
3810,1849,536
771,1849,1040
3553,1850,170
2071,1851,514
454,1851,999
789,1851,1250
2868,1851,1445
2869,1852,433
582,1854,196
0,1854,327
3551,1854,736
809,1855,498
2982,1856,969
40,1857,37
1462,1857,104
2466,1857,428
2872,1857,1251
4774,1858,42
3284,1858,50
3739,1858,80
3753,1858,186
3408,1858,227
3687,1858,267
4158,1858,267
2875,1858,285
3830,1858,329
1784,1858,414
4281,1858,439
3285,1858,553
4211,1858,676
4331,1858,757
4005,1858,1323
3052,1858,1428
4136,1858,1598
4812,1859,81
2877,1859,95
3209,1859,95
4014,1859,95
2963,1859,161
3466,1859,754
3371,1859,771
3717,1859,1131
4169,1859,1450
2964,1860,436
2879,1860,667
2887,1861,17
4689,1861,94
2960,1861,294
3380,1861,563
3813,1861,1501
3969,1862,15
2891,1862,497
1942,1862,602
4220,1862,1263
4801,1863,2
2433,1863,47
2892,1863,132
3253,1863,132
2756,1863,396
4052,1863,598
859,1863,1608
2893,1864,7
3063,1864,65
3994,1865,393
2897,1865,1470
3677,1866,32
4105,1866,32
4182,1866,32
3043,1866,36
2900,1866,311
2087,1866,1356
4262,1867,118
2682,1867,236
2946,1867,412
3193,1867,904
4042,1868,205
3722,1868,494
2902,1868,545
4038,1868,684
2204,1868,757
2903,1869,440
613,1870,23
2905,1870,422
3941,1870,976
3417,1871,667
2916,1871,1704
2443,1872,102
758,1872,540
2921,1872,1294
1361,1872,1599
2927,1873,46
4017,1873,145
21,1873,1040
3436,1874,41
3114,1874,168
3329,1874,1244
92,1875,130
3511,1875,231
614,1875,483
2943,1876,299
3694,1876,1104
4217,1877,893
4180,1878,147
2472,1878,332
2957,1879,1341
2648,1880,320
4143,1880,492
958,1880,846
2981,1882,1278
2986,1883,470
3706,1884,361
2988,1884,386
4459,1885,724
2763,1885,787
2991,1886,664
1095,1887,205
280,1887,404
337,1887,1064
2992,1887,1439
1736,1888,234
2993,1888,297
4793,1888,1560
4455,1889,426
2995,1889,761
2422,1889,1068
2998,1890,48
3021,1890,173
1450,1890,226
4200,1890,469
701,1890,484
3164,1890,699
4628,1891,126
1316,1891,595
2999,1891,1119
3002,1892,670
1739,1893,1
72,1893,642
3906,1893,987
3270,1893,1294
4007,1894,200
3008,1894,388
1832,1895,29
4687,1895,51
3271,1895,288
3009,1895,416
3820,1895,1000
2112,1896,352
19,1896,377
2658,1896,381
3014,1896,738
2701,1896,1002
3015,1897,334
3443,1897,923
3024,1898,187
609,1898,1171
340,1900,127
1318,1900,269
3193,1900,904
3782,1900,1548
3689,1901,172
3030,1901,1155
4571,1901,1305
2743,1902,669
3297,1903,11
4413,1903,178
699,1903,877
4337,1905,751
3573,1906,161
3258,1906,339
3033,1906,879
5,1908,47
2262,1908,338
36,1908,1668
3034,1908,1703
316,1909,48
2480,1909,433
221,1909,513
1853,1909,1675
3043,1910,36
1707,1910,353
4047,1910,1140
3156,1911,187
3046,1911,287
4491,1912,10
3838,1912,68
4487,1912,92
4811,1912,92
3923,1912,245
3053,1912,369
4206,1912,460
3187,1912,685
2867,1912,992
3055,1913,172
2235,1913,1002
3943,1914,59
4269,1914,607
3061,1914,612
3062,1915,10
2671,1916,142
3065,1916,196
1446,1916,325
1065,1916,752
4197,1917,187
3066,1917,629
1599,1917,823
3075,1918,174
1688,1918,212
4659,1918,406
1399,1918,452
3077,1919,1584
1689,1920,158
3180,1920,321
2232,1921,164
2959,1921,390
3079,1921,1626
3081,1922,127
3082,1923,921
89,1923,1336
4142,1924,41
2721,1924,120
4000,1924,147
4630,1924,147
4780,1924,232
3933,1924,369
3083,1924,541
3751,1924,643
3658,1924,1142
4426,1924,1152
4549,1925,111
3084,1925,326
3602,1925,326
4020,1925,326
3189,1925,1257
3090,1926,477
3324,1927,204
4776,1927,370
1185,1927,819
3335,1927,915
4559,1927,922
3093,1927,1097
4562,1927,1104
544,1928,137
3095,1928,224
104,1928,490
3649,1929,173
3096,1929,290
2551,1929,781
682,1929,1448
1284,1930,50
2534,1930,854
693,1930,947
3098,1931,110
3596,1932,1020
3735,1932,1020
3101,1932,1294
3270,1932,1294
4755,1932,1356
4750,1933,1332
533,1934,161
3104,1934,274
3390,1935,12
3686,1935,23
3107,1935,1304
4448,1936,162
4783,1936,916
624,1936,1164
3116,1937,1548
3118,1938,804
3797,1938,804
1815,1939,26
3726,1939,109
3119,1939,114
4595,1939,1284
3123,1940,503
3132,1941,233
3532,1941,282
3414,1941,1094
2417,1942,2
3133,1942,194
246,1942,205
3176,1942,709
2840,1943,314
3137,1943,919
3564,1943,982
3138,1944,468
2275,1945,697
4055,1946,48
1562,1946,305
3146,1946,792
3314,1946,792
3639,1946,792
4850,1946,792
4647,1947,125
3619,1947,196
3408,1947,227
4825,1947,714
3147,1947,1101
665,1947,1530
1973,1948,28
192,1948,417
175,1948,1223
3149,1948,1346
3151,1949,1213
4755,1949,1356
2056,1950,35
3153,1950,554
4676,1950,563
1490,1950,1218
578,1951,76
2966,1951,871
3154,1951,940
3890,1952,155
4058,1952,155
3088,1952,218
3600,1952,286
950,1952,332
674,1952,417
3155,1952,428
4476,1952,441
3625,1953,94
3156,1953,187
3416,1953,193
3279,1953,805
3926,1953,1707
2074,1954,942
2567,1955,947
795,1955,1064
3549,1956,5
2572,1956,174
918,1956,370
1014,1956,837
3162,1956,1098
3524,1957,470
2497,1957,576
3163,1957,1062
3594,1957,1091
3974,1957,1460
1659,1958,455
3265,1958,473
4834,1959,23
208,1959,420
2892,1960,132
3729,1960,231
2286,1960,668
3170,1960,1045
3907,1960,1045
1010,1960,1265
3203,1961,67
2404,1961,1442
3856,1962,1
3887,1962,237
1236,1962,467
3085,1962,500
3171,1962,582
3925,1962,977
2687,1963,29
563,1963,709
2702,1963,864
3174,1964,854
3769,1966,133
3764,1966,441
3362,1966,548
4290,1966,777
3183,1966,891
3868,1967,469
2049,1967,560
3185,1967,988
408,1968,642
1732,1968,705
3852,1968,888
3189,1969,1257
3106,1970,77
3762,1970,534
3318,1971,263
3194,1972,1240
1317,1973,97
3196,1973,1165
3691,1974,123
4161,1974,204
3864,1974,212
3197,1974,1123
3982,1974,1201
3200,1975,68
3666,1976,225
752,1976,542
3204,1976,557
3630,1976,757
3415,1976,1302
61,1976,1412
3208,1977,60
720,1978,89
3218,1978,688
4668,1978,736
3544,1978,1112
4447,1978,1311
983,1978,1396
4321,1979,23
3221,1979,214
4490,1979,492
1903,1979,648
2514,1979,787
3740,1979,974
4499,1979,1491
3447,1979,1616
4487,1980,92
3898,1980,149
3224,1980,285
3009,1980,416
3391,1980,469
1629,1980,506
4277,1980,548
4567,1980,548
3360,1980,607
3631,1980,988
3227,1981,407
4552,1981,407
4574,1981,548
130,1981,600
3277,1981,1114
3231,1982,1087
3575,1982,1087
3245,1983,32
1585,1983,854
911,1984,886
1495,1985,173
3247,1985,555
4140,1986,114
3251,1986,801
476,1986,833
223,1987,130
1990,1987,151
3934,1987,1014
3252,1987,1470
4319,1989,467
4680,1990,589
3256,1990,703
1470,1990,1468
2758,1992,1132
3261,1992,1647
2319,1993,1
4008,1993,62
2695,1993,469
3266,1993,558
3747,1994,29
4810,1994,105
3212,1995,5
3269,1995,463
3271,1996,288
3452,1997,357
1868,1997,375
3273,1998,185
182,1998,320
167,1998,377
1665,1998,752
3232,1999,467
2129,2000,949
1094,2001,34
2107,2001,119
2900,2001,311
3278,2001,1346
4043,2003,382
3286,2003,906
872,2004,1106
482,2005,545
3289,2005,746
4219,2005,758
2724,2006,165
4338,2006,827
1775,2006,829
3290,2006,1450
3649,2007,173
3620,2008,229
3048,2008,1169
802,2008,1200
2012,2008,1495
3644,2008,1621
2148,2010,84
3294,2010,613
4778,2012,688
3297,2013,11
1021,2013,998
4318,2013,1094
1441,2014,14
734,2014,294
3299,2014,987
2427,2014,1041
4541,2014,1263
4002,2015,300
2821,2015,437
3300,2015,792
3140,2015,1383
2523,2016,379
4347,2016,714
939,2017,84
2862,2017,469
3305,2017,1339
3310,2018,136
3096,2018,290
692,2018,1414
3311,2019,1168
60,2020,482
2109,2021,42
1988,2021,575
2777,2021,969
3069,2022,154
3774,2022,850
207,2022,1614
3319,2023,205
3320,2024,189
761,2024,308
737,2024,600
2508,2024,794
522,2025,452
3321,2025,1479
2441,2026,3
3217,2026,460
1002,2026,542
3257,2028,129
4481,2028,291
2458,2029,468
4207,2029,640
305,2029,695
4664,2029,1428
3162,2030,1098
3329,2030,1244
3330,2031,330
3571,2031,477
245,2032,37
3332,2032,229
1369,2033,1218
3274,2034,201
1287,2035,118
3363,2035,401
2238,2036,695
3333,2036,1143
4029,2037,680
3334,2037,1000
3820,2037,1000
4557,2037,1000
1348,2037,1357
966,2038,831
3889,2039,202
2155,2039,286
2905,2039,422
3569,2039,1491
3843,2040,545
869,2040,1260
119,2041,207
2716,2041,551
2860,2041,717
3340,2041,814
1115,2042,360
485,2042,405
4048,2043,224
778,2043,1466
3342,2044,386
2477,2045,251
3344,2045,497
1025,2045,852
2038,2046,779
3361,2047,4
1092,2047,1030
1503,2048,643
3364,2048,695
4729,2048,1068
4644,2049,56
3367,2049,460
471,2049,1200
3377,2051,56
2935,2051,107
2631,2051,272
3810,2051,536
4639,2052,16
4145,2052,20
1076,2052,280
3781,2053,9
3726,2053,109
3381,2053,273
2519,2053,1617
2896,2054,695
3382,2054,761
876,2054,831
1223,2055,246
2801,2055,251
3659,2055,322
3388,2055,393
3764,2055,441
3390,2056,12
3734,2056,76
3130,2056,850
147,2056,1265
4524,2057,46
3874,2057,47
730,2057,101
3563,2058,273
3727,2058,273
4078,2058,534
3393,2058,541
1740,2058,564
2810,2059,498
3394,2059,888
4357,2060,83
4438,2060,215
4707,2060,367
4378,2060,434
3834,2060,727
4001,2060,832
3399,2060,1091
3403,2061,703
3404,2062,639
1024,2062,722
3496,2062,1105
684,2063,77
2315,2063,341
3775,2063,354
3878,2063,663
976,2064,85
853,2064,202
3875,2064,430
4797,2064,460
2641,2064,521
2205,2064,556
3547,2064,621
3417,2064,667
2975,2064,773
4604,2065,177
3422,2065,384
2890,2066,15
2816,2066,24
4833,2066,59
3423,2066,385
3564,2066,982
101,2066,1330
3506,2067,33
4127,2067,33
4302,2067,85
1572,2067,601
3947,2067,1077
3424,2067,1630
3731,2068,65
3835,2068,91
